#separator:Tab
#html:true
#tags column:3
#columns:Front	Back	Tags
"<span lang=""ja"" style=""font-size:32px"">名所</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">めいしょ</span><span style=""opacity:.68"">DANH SỞ</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">名所</span></b><br>địa điểm nổi tiếng, thắng cảnh</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. Nの名所：nơi nổi tiếng về N</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">ここは桜の名所です。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">ここはさくらのめいしょです。</div></details><div style=""font-size:17px;margin-top:4px"">Đây là nơi nổi tiếng để ngắm hoa anh đào.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 10 · trang 19<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_10 Nguon::Trang_19
"<span lang=""ja"" style=""font-size:32px"">まるで</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div lang=""ja"" style=""font-size:26px;font-weight:600"">まるで</div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[Adv] <span lang=""ja"">まるで</span></b><br>cứ như, giống hệt; hoàn toàn (với phủ định)</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. まるで～ようだ／みたいだ：cứ như…</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">まるで絵のような景色です。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">まるでえのようなけしきです。</div></details><div style=""font-size:17px;margin-top:4px"">Phong cảnh cứ như một bức tranh.</div></div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>2. まるで～ない：hoàn toàn không…</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">説明を聞いても、まるで分かりません。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">せつめいをきいても、まるでわかりません。</div></details><div style=""font-size:17px;margin-top:4px"">Dù nghe giải thích, tôi vẫn hoàn toàn không hiểu.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 10 · trang 19<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_10 Nguon::Trang_19
"<span lang=""ja"" style=""font-size:32px"">絵の具</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">えのぐ</span><span style=""opacity:.68"">HỘI CỤ</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">絵の具</span></b><br>màu vẽ, sơn vẽ</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 絵の具で描く：vẽ bằng màu</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">絵の具で花を描きます。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">えのぐではなをえがきます。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi vẽ hoa bằng màu vẽ.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 10 · trang 20<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_10 Nguon::Trang_20
"<span lang=""ja"" style=""font-size:32px"">カラフル</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div lang=""ja"" style=""font-size:26px;font-weight:600"">カラフル</div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[Adj-na] <span lang=""ja"">カラフル（な）</span></b><br>nhiều màu sắc rực rỡ</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. カラフルな＋N：N nhiều màu</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">カラフルな絵の具を使います。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">カラフルなえのぐをつかいます。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi dùng màu vẽ rực rỡ.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 10 · trang 20<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_10 Nguon::Trang_20
"<span lang=""ja"" style=""font-size:32px"">トンネル</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div lang=""ja"" style=""font-size:26px;font-weight:600"">トンネル</div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">トンネル</span></b><br>đường hầm</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. トンネルを通る：đi qua đường hầm</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">列車が長いトンネルを通ります。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">れっしゃがながいトンネルをとおります。</div></details><div style=""font-size:17px;margin-top:4px"">Tàu đi qua đường hầm dài.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 10 · trang 20<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_10 Nguon::Trang_20
"<span lang=""ja"" style=""font-size:32px"">一気に</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">いっきに</span><span style=""opacity:.68"">NHẤT KHÍ</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[Adv] <span lang=""ja"">一気に</span></b><br>một mạch, một hơi, trong một lần</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 一気に＋V：làm một mạch</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">この本を一気に読みました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">このほんをいっきによみました。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi đọc một mạch hết cuốn sách này.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 10 · trang 20<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_10 Nguon::Trang_20
"<span lang=""ja"" style=""font-size:32px"">流れ落ちる</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">ながれおちる</span><span style=""opacity:.68"">LƯU LẠC</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[V] <span lang=""ja"">流れ落ちる</span></b><br>chảy xuống, tuôn xuống</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 場所から流れ落ちる：chảy xuống từ đâu</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">高い所から水が流れ落ちています。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">たかいところからみずがながれおちています。</div></details><div style=""font-size:17px;margin-top:4px"">Nước đang chảy xuống từ trên cao.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 10 · trang 20<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_10 Nguon::Trang_20
"<span lang=""ja"" style=""font-size:32px"">迫力満点</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">はくりょくまんてん</span><span style=""opacity:.68"">BÁCH LỰC MÃN ĐIỂM</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">迫力満点</span></b><br>đầy ấn tượng mạnh, rất hùng tráng/ngoạn mục</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 迫力満点の＋N：N vô cùng ấn tượng</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">迫力満点の滝を見ました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">はくりょくまんてんのたきをみました。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi đã xem thác nước vô cùng hùng vĩ.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 10 · trang 20<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_10 Nguon::Trang_20
"<span lang=""ja"" style=""font-size:32px"">ごうごう</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div lang=""ja"" style=""font-size:26px;font-weight:600"">ごうごう</div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[Adv] <span lang=""ja"">ごうごう</span></b><br>ầm ầm, tiếng vang lớn kéo dài</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. ごうごうと＋V：ầm ầm…</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">滝の水がごうごうと流れています。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">たきのみずがごうごうとながれています。</div></details><div style=""font-size:17px;margin-top:4px"">Nước thác đang chảy ầm ầm.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 10 · trang 20<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_10 Nguon::Trang_20
"<span lang=""ja"" style=""font-size:32px"">鯱</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div lang=""ja"" style=""font-size:26px;font-weight:600"">しゃちほこ</div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">鯱</span></b><br>shachihoko: tượng linh vật thân cá đầu thú trên nóc thành, đền…</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 屋根の上の鯱：tượng shachihoko trên mái</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">城の屋根の上に鯱があります。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">しろのやねのうえにしゃちほこがあります。</div></details><div style=""font-size:17px;margin-top:4px"">Trên mái thành có tượng shachihoko.</div></div><div style=""font-size:16px;border-top:1px dashed #8887;padding-top:12px""><b>Lưu ý:</b> Đọc しゃちほこ theo bài; 鯱 đọc しゃち còn chỉ cá voi sát thủ. Chữ Nhật, không gán âm Hán–Việt.</div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 10 · trang 20<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_10 Nguon::Trang_20 Co_luu_y
"<span lang=""ja"" style=""font-size:32px"">～世紀</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">～せいき</span><span style=""opacity:.68"">THẾ KỶ</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[Hậu tố] <span lang=""ja"">～世紀</span></b><br>thế kỷ…</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. số＋世紀に：vào thế kỷ…</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">この城は十七世紀に建てられました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">このしろはじゅうななせいきにたてられました。</div></details><div style=""font-size:17px;margin-top:4px"">Thành này được xây vào thế kỷ mười bảy.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 10 · trang 20<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_10 Nguon::Trang_20
"<span lang=""ja"" style=""font-size:32px"">代表</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">だいひょう</span><span style=""opacity:.68"">ĐẠI BIỂU</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">代表</span></b><br>người đại diện, sự đại diện</div><div style=""margin:7px 0""><b>[V] <span lang=""ja"">代表する</span></b><br>đại diện, tiêu biểu cho</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 団体を代表する：đại diện cho tổ chức</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">彼は学校を代表して話しました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">かれはがっこうをだいひょうしてはなしました。</div></details><div style=""font-size:17px;margin-top:4px"">Anh ấy phát biểu đại diện cho trường.</div></div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>2. Nの代表：đại diện của N</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">クラスの代表を選びます。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">クラスのだいひょうをえらびます。</div></details><div style=""font-size:17px;margin-top:4px"">Chúng tôi chọn đại diện lớp.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 10 · trang 20<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_10 Nguon::Trang_20
"<span lang=""ja"" style=""font-size:32px"">誇り</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">ほこり</span><span style=""opacity:.68"">KHOA</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">誇り</span></b><br>niềm tự hào</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. Nを誇りに思う：tự hào về N</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">自分の仕事を誇りに思っています。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">じぶんのしごとをほこりにおもっています。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi tự hào về công việc của mình.</div></div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>2. Nに誇りを持つ：có niềm tự hào về N</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">地元の文化に誇りを持っています。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">じもとのぶんかにほこりをもっています。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi tự hào về văn hóa quê mình.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 10 · trang 20<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_10 Nguon::Trang_20
"<span lang=""ja"" style=""font-size:32px"">戦争</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">せんそう</span><span style=""opacity:.68"">CHIẾN TRANH</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">戦争</span></b><br>chiến tranh</div><div style=""margin:7px 0""><b>[V] <span lang=""ja"">戦争する</span></b><br>tiến hành chiến tranh</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 戦争が起こる：chiến tranh xảy ra</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">二つの国の間で戦争が起こりました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">ふたつのくにのあいだでせんそうがおこりました。</div></details><div style=""font-size:17px;margin-top:4px"">Chiến tranh đã nổ ra giữa hai nước.</div></div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>2. 国と戦争する：chiến tranh với nước nào</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">隣の国と戦争してはいけません。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">となりのくにとせんそうしてはいけません。</div></details><div style=""font-size:17px;margin-top:4px"">Không được gây chiến với nước láng giềng.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 10 · trang 20<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_10 Nguon::Trang_20
"<span lang=""ja"" style=""font-size:32px"">天守閣</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">てんしゅかく</span><span style=""opacity:.68"">THIÊN THỦ CÁC</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">天守閣</span></b><br>tháp chính cao trong thành Nhật</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 天守閣に上る：lên tháp chính</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">天守閣に上って町を見ました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">てんしゅかくにのぼってまちをみました。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi lên tháp chính ngắm thị trấn.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 10 · trang 20<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_10 Nguon::Trang_20
"<span lang=""ja"" style=""font-size:32px"">再び</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">ふたたび</span><span style=""opacity:.68"">TÁI</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[Adv] <span lang=""ja"">再び</span></b><br>lại, một lần nữa</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 再び＋V：lại làm</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">いつか再びこの町を訪れたいです。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">いつかふたたびこのまちをおとずれたいです。</div></details><div style=""font-size:17px;margin-top:4px"">Một ngày nào đó tôi muốn lại thăm thị trấn này.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 10 · trang 20<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_10 Nguon::Trang_20
"<span lang=""ja"" style=""font-size:32px"">金</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">きん</span><span style=""opacity:.68"">KIM</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">金</span></b><br>vàng (kim loại)</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 金でできている：làm bằng vàng</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">この指輪は金でできています。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">このゆびわはきんでできています。</div></details><div style=""font-size:17px;margin-top:4px"">Chiếc nhẫn này làm bằng vàng.</div></div><div style=""font-size:16px;border-top:1px dashed #8887;padding-top:12px""><b>Lưu ý:</b> Ở bài này きん = vàng. 金（かね）/お金（おかね）= tiền; không gộp cách đọc.</div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 10 · trang 20<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_10 Nguon::Trang_20 Co_luu_y
"<span lang=""ja"" style=""font-size:32px"">上り</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">のぼり</span><span style=""opacity:.68"">THƯỢNG</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">上り</span></b><br>chiều lên; chiều tàu đi về đầu mối/trung tâm của tuyến</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 上りの列車：tàu chiều lên</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">上りの列車は二番線から出ます。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">のぼりのれっしゃはにばんせんからでます。</div></details><div style=""font-size:17px;margin-top:4px"">Tàu chiều lên xuất phát từ đường ray số hai.</div></div><div style=""font-size:16px;border-top:1px dashed #8887;padding-top:12px""><b>Lưu ý:</b> Chiều đường sắt phụ thuộc tuyến; không đơn giản là hướng bắc. Đối lập 下り（くだり）.</div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 10 · trang 20<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_10 Nguon::Trang_20 Co_luu_y
