#separator:Tab
#html:true
#tags column:3
#columns:Front	Back	Tags
"<span lang=""ja"" style=""font-size:32px"">コンクリート</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div lang=""ja"" style=""font-size:26px;font-weight:600"">コンクリート</div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">コンクリート</span></b><br>bê tông</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. コンクリートでできた＋N：N làm bằng bê tông</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">コンクリートでできた橋を渡ります。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">コンクリートでできたはしをわたります。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi đi qua cầu bê tông.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 6 · trang 11<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_06 Nguon::Trang_11
"<span lang=""ja"" style=""font-size:32px"">気象</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">きしょう</span><span style=""opacity:.68"">KHÍ TƯỢNG</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">気象</span></b><br>khí tượng, hiện tượng thời tiết</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 気象情報：thông tin thời tiết</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">出かける前に気象情報を確認します。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">でかけるまえにきしょうじょうほうをかくにんします。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi kiểm tra thông tin thời tiết trước khi ra ngoài.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 6 · trang 11<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_06 Nguon::Trang_11
"<span lang=""ja"" style=""font-size:32px"">小論文</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">しょうろんぶん</span><span style=""opacity:.68"">TIỂU LUẬN VĂN</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">小論文</span></b><br>bài luận ngắn</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. Nについて小論文を書く：viết bài luận về N</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">環境について小論文を書きます。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">かんきょうについてしょうろんぶんをかきます。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi viết bài luận ngắn về môi trường.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 6 · trang 11<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_06 Nguon::Trang_11
"<span lang=""ja"" style=""font-size:32px"">畳</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">たたみ</span><span style=""opacity:.68"">ĐIỆP</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">畳</span></b><br>chiếu tatami</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 畳を敷く：trải chiếu tatami</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">この部屋には畳が敷いてあります。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">このへやにはたたみがしいてあります。</div></details><div style=""font-size:17px;margin-top:4px"">Phòng này có trải chiếu tatami.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 6 · trang 11<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_06 Nguon::Trang_11
"<span lang=""ja"" style=""font-size:32px"">フローリング</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div lang=""ja"" style=""font-size:26px;font-weight:600"">フローリング</div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">フローリング</span></b><br>sàn gỗ, sàn lát ván</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. フローリングの部屋：phòng lát sàn gỗ</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">フローリングの部屋に住んでいます。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">フローリングのへやにすんでいます。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi sống trong phòng lát sàn gỗ.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 6 · trang 11<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_06 Nguon::Trang_11
"<span lang=""ja"" style=""font-size:32px"">現金</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">げんきん</span><span style=""opacity:.68"">HIỆN KIM</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">現金</span></b><br>tiền mặt</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 現金で払う：trả bằng tiền mặt</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">現金で払ってもいいですか。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">げんきんではらってもいいですか。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi trả bằng tiền mặt được không?</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 6 · trang 11<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_06 Nguon::Trang_11
"<span lang=""ja"" style=""font-size:32px"">電子マネー</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">でんしマネー</span><span style=""opacity:.68"">ĐIỆN TỬ</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">電子マネー</span></b><br>tiền điện tử dùng thanh toán</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 電子マネーで支払う：thanh toán bằng tiền điện tử</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">電子マネーで支払います。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">でんしマネーでしはらいます。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi thanh toán bằng tiền điện tử.</div></div><div style=""font-size:16px;border-top:1px dashed #8887;padding-top:12px""><b>Lưu ý:</b> Không đồng nghĩa riêng với tiền mã hóa.</div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 6 · trang 11<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_06 Nguon::Trang_11 Co_luu_y
"<span lang=""ja"" style=""font-size:32px"">アドバイス</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div lang=""ja"" style=""font-size:26px;font-weight:600"">アドバイス</div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">アドバイス</span></b><br>lời khuyên</div><div style=""margin:7px 0""><b>[V] <span lang=""ja"">アドバイスする</span></b><br>khuyên, đưa ra lời khuyên</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 人にアドバイスする：khuyên ai</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">先生が私にアドバイスしてくれました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">せんせいがわたしにアドバイスしてくれました。</div></details><div style=""font-size:17px;margin-top:4px"">Thầy đã cho tôi lời khuyên.</div></div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>2. 人からアドバイスをもらう：nhận lời khuyên từ ai</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">先輩からアドバイスをもらいました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">せんぱいからアドバイスをもらいました。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi nhận lời khuyên từ tiền bối.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 6 · trang 11<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_06 Nguon::Trang_11
"<span lang=""ja"" style=""font-size:32px"">体調</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">たいちょう</span><span style=""opacity:.68"">THỂ ĐIỀU</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">体調</span></b><br>tình trạng sức khỏe</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 体調がいい／悪い：khỏe/không khỏe</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">今日は体調が悪いです。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">きょうはたいちょうがわるいです。</div></details><div style=""font-size:17px;margin-top:4px"">Hôm nay tôi không khỏe.</div></div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>2. 体調を崩す：đổ bệnh</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">忙しくて体調を崩しました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">いそがしくてたいちょうをくずしました。</div></details><div style=""font-size:17px;margin-top:4px"">Vì bận rộn nên tôi đổ bệnh.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 6 · trang 11<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_06 Nguon::Trang_11
"<span lang=""ja"" style=""font-size:32px"">なんだか</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div lang=""ja"" style=""font-size:26px;font-weight:600"">なんだか</div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[Adv] <span lang=""ja"">なんだか</span></b><br>không hiểu sao, có cảm giác…</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. なんだか＋cảm nhận</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">なんだか今日は眠いです。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">なんだかきょうはねむいです。</div></details><div style=""font-size:17px;margin-top:4px"">Không hiểu sao hôm nay tôi buồn ngủ.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 6 · trang 12<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_06 Nguon::Trang_12
"<span lang=""ja"" style=""font-size:32px"">和菓子</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">わがし</span><span style=""opacity:.68"">HÒA QUẢ TỬ</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">和菓子</span></b><br>bánh kẹo truyền thống Nhật Bản</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 和菓子を食べる：ăn bánh Nhật</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">お茶と一緒に和菓子を食べます。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">おちゃといっしょにわがしをたべます。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi ăn bánh Nhật cùng trà.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 6 · trang 12<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_06 Nguon::Trang_12
"<span lang=""ja"" style=""font-size:32px"">港</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">みなと</span><span style=""opacity:.68"">CẢNG</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">港</span></b><br>cảng, bến cảng</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 港に着く：đến cảng</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">船が港に着きました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">ふねがみなとにつきました。</div></details><div style=""font-size:17px;margin-top:4px"">Tàu đã cập cảng.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 6 · trang 12<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_06 Nguon::Trang_12
"<span lang=""ja"" style=""font-size:32px"">栄える</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">さかえる</span><span style=""opacity:.68"">VINH</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[V] <span lang=""ja"">栄える</span></b><br>phát triển thịnh vượng</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. Nとして栄える：phồn thịnh với vai trò N</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">この町は港町として栄えました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">このまちはみなとまちとしてさかえました。</div></details><div style=""font-size:17px;margin-top:4px"">Thị trấn này từng phát triển thịnh vượng như một đô thị cảng.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 6 · trang 12<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_06 Nguon::Trang_12
"<span lang=""ja"" style=""font-size:32px"">現在</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">げんざい</span><span style=""opacity:.68"">HIỆN TẠI</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">現在</span></b><br>hiện tại, hiện nay</div><div style=""margin:7px 0""><b>[Adv] <span lang=""ja"">現在</span></b><br>hiện tại, hiện nay</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 現在の＋N：N hiện tại</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">現在の仕事は楽しいです。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">げんざいのしごとはたのしいです。</div></details><div style=""font-size:17px;margin-top:4px"">Công việc hiện tại của tôi rất vui.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 6 · trang 12<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_06 Nguon::Trang_12
"<span lang=""ja"" style=""font-size:32px"">人口</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">じんこう</span><span style=""opacity:.68"">NHÂN KHẨU</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">人口</span></b><br>dân số</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 人口が増える／減る：dân số tăng/giảm</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">この町は人口が減っています。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">このまちはじんこうがへっています。</div></details><div style=""font-size:17px;margin-top:4px"">Dân số thị trấn này đang giảm.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 6 · trang 12<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_06 Nguon::Trang_12
"<span lang=""ja"" style=""font-size:32px"">都市</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">とし</span><span style=""opacity:.68"">ĐÔ THỊ</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">都市</span></b><br>thành phố, đô thị</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 都市に住む：sống ở đô thị</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">大きな都市に住みたいです。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">おおきなとしにすみたいです。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi muốn sống ở thành phố lớn.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 6 · trang 12<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_06 Nguon::Trang_12
"<span lang=""ja"" style=""font-size:32px"">県庁</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">けんちょう</span><span style=""opacity:.68"">HUYỆN SẢNH</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">県庁</span></b><br>cơ quan/trụ sở chính quyền cấp tỉnh của Nhật</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 県庁で働く：làm ở cơ quan tỉnh</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">兄は県庁で働いています。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">あにはけんちょうではたらいています。</div></details><div style=""font-size:17px;margin-top:4px"">Anh tôi làm việc ở cơ quan chính quyền tỉnh.</div></div><div style=""font-size:16px;border-top:1px dashed #8887;padding-top:12px""><b>Lưu ý:</b> 県 tương ứng cấp tỉnh, không phải huyện của Việt Nam.</div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 6 · trang 12<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_06 Nguon::Trang_12 Co_luu_y
"<span lang=""ja"" style=""font-size:32px"">～周辺</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">～しゅうへん</span><span style=""opacity:.68"">CHU BIÊN</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[Hậu tố] <span lang=""ja"">～周辺</span></b><br>khu vực xung quanh…</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. N周辺に：ở quanh N</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">駅周辺に店がたくさんあります。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">えきしゅうへんにみせがたくさんあります。</div></details><div style=""font-size:17px;margin-top:4px"">Quanh ga có nhiều cửa hàng.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 6 · trang 12<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_06 Nguon::Trang_12
"<span lang=""ja"" style=""font-size:32px"">地区</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">ちく</span><span style=""opacity:.68"">ĐỊA KHU</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">地区</span></b><br>khu vực, địa bàn</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. この地区では：ở khu vực này</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">この地区では祭りが行われます。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">このちくではまつりがおこなわれます。</div></details><div style=""font-size:17px;margin-top:4px"">Lễ hội được tổ chức ở khu vực này.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 6 · trang 12<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_06 Nguon::Trang_12
