#separator:Tab
#html:true
#tags column:3
#columns:Front	Back	Tags
"<span lang=""ja"" style=""font-size:32px"">詩</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">し</span><span style=""opacity:.68"">THI</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">詩</span></b><br>thơ, bài thơ</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 詩を読む／書く：đọc/viết thơ</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">日本語で短い詩を書きました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">にほんごでみじかいしをかきました。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi viết một bài thơ ngắn bằng tiếng Nhật.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 9 · trang 17<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_09 Nguon::Trang_17
"<span lang=""ja"" style=""font-size:32px"">載る</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">のる</span><span style=""opacity:.68"">TẢI</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[V] <span lang=""ja"">載る</span></b><br>được đăng, được in; nằm trên (vật mang)</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 文章が新聞に載る：bài được đăng báo</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">私の作文が新聞に載りました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">わたしのさくぶんがしんぶんにのりました。</div></details><div style=""font-size:17px;margin-top:4px"">Bài văn của tôi được đăng báo.</div></div><div style=""font-size:16px;border-top:1px dashed #8887;padding-top:12px""><b>Lưu ý:</b> 載る: được đăng; 載せる: đăng lên. Khác 乗る “lên xe”.</div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 9 · trang 17<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_09 Nguon::Trang_17 Co_luu_y
"<span lang=""ja"" style=""font-size:32px"">小鳥</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">ことり</span><span style=""opacity:.68"">TIỂU ĐIỂU</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">小鳥</span></b><br>chim nhỏ</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 小鳥が鳴く：chim nhỏ hót</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">庭で小鳥が鳴いています。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">にわでことりがないています。</div></details><div style=""font-size:17px;margin-top:4px"">Chim nhỏ đang hót trong vườn.</div></div><div style=""font-size:16px;border-top:1px dashed #8887;padding-top:12px""><b>Lưu ý:</b> Không nhất thiết là chim non.</div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 9 · trang 17<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_09 Nguon::Trang_17 Co_luu_y
"<span lang=""ja"" style=""font-size:32px"">鈴</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">すず</span><span style=""opacity:.68"">LINH</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">鈴</span></b><br>chuông nhỏ, lục lạc</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 鈴が鳴る：chuông nhỏ kêu</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">猫が動くと鈴が鳴ります。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">ねこがうごくとすずがなります。</div></details><div style=""font-size:17px;margin-top:4px"">Khi con mèo cử động, chuông nhỏ kêu.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 9 · trang 17<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_09 Nguon::Trang_17
"<span lang=""ja"" style=""font-size:32px"">両手</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">りょうて</span><span style=""opacity:.68"">LƯỠNG THỦ</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">両手</span></b><br>hai tay, cả hai tay</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 両手で＋V：làm bằng cả hai tay</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">両手で箱を持ってください。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">りょうてではこをもってください。</div></details><div style=""font-size:17px;margin-top:4px"">Hãy cầm hộp bằng cả hai tay.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 9 · trang 17<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_09 Nguon::Trang_17
"<span lang=""ja"" style=""font-size:32px"">広げる</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">ひろげる</span><span style=""opacity:.68"">QUẢNG</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[V] <span lang=""ja"">広げる</span></b><br>mở rộng, trải ra</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 物を広げる：mở/trải vật ra</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">机の上に地図を広げます。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">つくえのうえにちずをひろげます。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi trải bản đồ lên bàn.</div></div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>2. 範囲を広げる：mở rộng phạm vi</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">友達の輪を広げたいです。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">ともだちのわをひろげたいです。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi muốn mở rộng vòng bạn bè.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 9 · trang 17<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_09 Nguon::Trang_17
"<span lang=""ja"" style=""font-size:32px"">空</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">そら</span><span style=""opacity:.68"">KHÔNG</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">空</span></b><br>bầu trời</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 空を見上げる：ngước nhìn trời</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">夜の空を見上げました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">よるのそらをみあげました。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi ngước nhìn bầu trời đêm.</div></div><div style=""font-size:16px;border-top:1px dashed #8887;padding-top:12px""><b>Lưu ý:</b> Ở đây đọc そら; 空（から）là trống/rỗng, nghĩa khác.</div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 9 · trang 17<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_09 Nguon::Trang_17 Co_luu_y
"<span lang=""ja"" style=""font-size:32px"">ちっとも</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div lang=""ja"" style=""font-size:26px;font-weight:600"">ちっとも</div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[Adv] <span lang=""ja"">ちっとも</span></b><br>không… chút nào (khẩu ngữ)</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. ちっとも～ない：không… chút nào</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">この映画はちっとも怖くありません。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">このえいがはちっともこわくありません。</div></details><div style=""font-size:17px;margin-top:4px"">Bộ phim này không đáng sợ chút nào.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 9 · trang 17<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_09 Nguon::Trang_17
"<span lang=""ja"" style=""font-size:32px"">地べた</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">ぢべた</span><span style=""opacity:.68"">ĐỊA</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">地べた</span></b><br>mặt đất (cách nói đời thường)</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 地べたに座る：ngồi bệt xuống đất</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">子どもが地べたに座っています。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">こどもがぢべたにすわっています。</div></details><div style=""font-size:17px;margin-top:4px"">Đứa trẻ đang ngồi bệt dưới đất.</div></div><div style=""font-size:16px;border-top:1px dashed #8887;padding-top:12px""><b>Lưu ý:</b> Chính tả cách đọc là ぢべた.</div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 9 · trang 17<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_09 Nguon::Trang_17 Co_luu_y
"<span lang=""ja"" style=""font-size:32px"">ゆする</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div lang=""ja"" style=""font-size:26px;font-weight:600"">ゆする</div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[V] <span lang=""ja"">ゆする</span></b><br>lay, rung, lắc</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. Nをゆする：lay/lắc N</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">弟の肩をゆすって起こしました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">おとうとのかたをゆすっておこしました。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi lay vai đánh thức em trai.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 9 · trang 17<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_09 Nguon::Trang_17
"<span lang=""ja"" style=""font-size:32px"">唄</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">うた</span><span style=""opacity:.68"">BÁI</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">唄</span></b><br>bài hát, khúc hát (thường gặp với dân ca)</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 唄を歌う：hát một bài</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">祖母は昔の唄を歌いました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">そぼはむかしのうたをうたいました。</div></details><div style=""font-size:17px;margin-top:4px"">Bà hát một khúc hát xưa.</div></div><div style=""font-size:16px;border-top:1px dashed #8887;padding-top:12px""><b>Lưu ý:</b> Cùng cách đọc うた với 歌; giữ chữ của giáo trình.</div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 9 · trang 17<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_09 Nguon::Trang_17 Co_luu_y
"<span lang=""ja"" style=""font-size:32px"">暮らす</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">くらす</span><span style=""opacity:.68"">MỘ</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[V] <span lang=""ja"">暮らす</span></b><br>sống, sinh sống</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 場所で暮らす：sống ở đâu</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">家族と田舎で暮らしています。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">かぞくといなかでくらしています。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi sống với gia đình ở quê.</div></div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>2. 収入で暮らす：sống bằng nguồn thu</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">年金で暮らしています。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">ねんきんでくらしています。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi sống bằng tiền lương hưu.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 9 · trang 17<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_09 Nguon::Trang_17
"<span lang=""ja"" style=""font-size:32px"">～後</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">～ご</span><span style=""opacity:.68"">HẬU</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[Hậu tố] <span lang=""ja"">～後</span></b><br>sau…</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. N後に：sau sự việc N</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">帰国後に仕事を探します。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">きこくごにしごとをさがします。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi tìm việc sau khi về nước.</div></div><div style=""font-size:16px;border-top:1px dashed #8887;padding-top:12px""><b>Lưu ý:</b> Trong các từ như 帰国後 đọc ご; không đọc mọi chữ 後 là ご.</div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 9 · trang 17<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_09 Nguon::Trang_17 Co_luu_y
"<span lang=""ja"" style=""font-size:32px"">励ます</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">はげます</span><span style=""opacity:.68"">LỆ</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[V] <span lang=""ja"">励ます</span></b><br>động viên, khích lệ</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 人を励ます：động viên ai</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">落ち込んでいる友達を励ましました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">おちこんでいるともだちをはげましました。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi động viên người bạn đang buồn.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 9 · trang 17<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_09 Nguon::Trang_17
"<span lang=""ja"" style=""font-size:32px"">生きる</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">いきる</span><span style=""opacity:.68"">SINH</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[V] <span lang=""ja"">生きる</span></b><br>sống, tồn tại</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 場所で生きる：sống ở đâu</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">魚は水の中で生きています。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">さかなはみずのなかでいきています。</div></details><div style=""font-size:17px;margin-top:4px"">Cá sống trong nước.</div></div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>2. 長く生きる：sống lâu</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">祖父には長く生きてほしいです。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">そふにはながくいきてほしいです。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi mong ông sống lâu.</div></div><div style=""font-size:16px;border-top:1px dashed #8887;padding-top:12px""><b>Lưu ý:</b> Giữ đầy đủ 生きる; không gộp với 生まれる／生える.</div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 9 · trang 17<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_09 Nguon::Trang_17 Co_luu_y
"<span lang=""ja"" style=""font-size:32px"">時代</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">じだい</span><span style=""opacity:.68"">THỜI ĐẠI</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">時代</span></b><br>thời đại, thời kỳ</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. Nの時代：thời kỳ N</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">学生の時代によく旅行しました。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">がくせいのじだいによくりょこうしました。</div></details><div style=""font-size:17px;margin-top:4px"">Thời sinh viên tôi thường đi du lịch.</div></div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>2. 時代が変わる：thời đại thay đổi</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">時代が変わっても、この歌は人気があります。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">じだいがかわっても、このうたはにんきがあります。</div></details><div style=""font-size:17px;margin-top:4px"">Dù thời đại thay đổi, bài hát này vẫn được yêu thích.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 9 · trang 17<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_09 Nguon::Trang_17
"<span lang=""ja"" style=""font-size:32px"">個性</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div style=""font-size:26px;margin-bottom:8px;display:flex;justify-content:space-between;align-items:center;""><span lang=""ja"" style=""font-weight:600;"">こせい</span><span style=""opacity:.68"">CÁ TÍNH</span></div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[N] <span lang=""ja"">個性</span></b><br>cá tính, nét riêng</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. 個性を大切にする：trân trọng cá tính</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">一人一人の個性を大切にします。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">ひとりひとりのこせいをたいせつにします。</div></details><div style=""font-size:17px;margin-top:4px"">Chúng tôi trân trọng cá tính của từng người.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 9 · trang 17<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_09 Nguon::Trang_17
"<span lang=""ja"" style=""font-size:32px"">～らしさ</span>"	"<div style=""text-align:left;max-width:680px;margin:0 auto;line-height:1.65;font-size:19px""><div lang=""ja"" style=""font-size:26px;font-weight:600"">～らしさ</div><div style=""margin-top:14px""><div style=""margin:7px 0""><b>[Hậu tố] <span lang=""ja"">～らしさ</span></b><br>nét đặc trưng, phẩm chất riêng của…</div></div><hr style=""border:0;border-top:1px solid #8886;margin:18px 0""><div style=""font-size:15px;font-weight:bold;opacity:.72"">MẪU DÙNG &amp; CỤM KẾT HỢP</div><div style=""margin:15px 0;padding:0 0 0 12px;border-left:3px solid #8887""><div style=""font-size:17px""><b>1. Nらしさ：nét riêng đúng chất N</b></div><div lang=""ja"" style=""font-size:22px;margin-top:6px"">自分らしさを大切にしたいです。</div><details style=""font-size:16px;opacity:.8""><summary style=""cursor:pointer"">Cách đọc câu</summary><div lang=""ja"">じぶんらしさをたいせつにしたいです。</div></details><div style=""font-size:17px;margin-top:4px"">Tôi muốn trân trọng nét riêng của mình.</div></div><div style=""font-size:12px;opacity:.58;margin-top:18px"">Dekiru Chūkyū · Bài 9 · trang 17<br>Từ gốc theo tài liệu; nghĩa được biên tập. Mẫu dùng và ví dụ do trợ lý bổ sung.</div></div>"	Dekiru_Chukyu Dekiru::Bai_09 Nguon::Trang_17
